"year","month","common","MODE_FX","AREA_X","catch_count","mean_brevis_count"
2013,10,"INSHORE LIZARDFISH",5,5,2,1551
2013,10,"INSHORE LIZARDFISH",7,5,2,1551
2013,10,"KING MACKEREL",5,5,1,1551
2013,10,"KING MACKEREL",7,5,6,1551
2013,10,"LADYFISH",7,5,38,1551
2013,10,"LEFTEYE FLOUNDER FAMILY",7,5,6,1551
2013,10,"PIGFISH",7,5,6,1551
2013,10,"PINFISH",3,5,18,1551
2013,10,"PINFISH",7,5,68,1551
2013,10,"PUFFER FAMILY",7,5,4,1551
2013,10,"RED DRUM",7,5,9,1551
2013,10,"REQUIEM SHARK FAMILY",7,5,6,1551
2013,10,"SCALED SARDINE",7,5,1300,1551
2013,10,"SOUTHERN PUFFER",7,5,1,1551
2013,10,"SPANISH MACKEREL",5,5,8,1551
2013,10,"SPANISH MACKEREL",7,5,26,1551
2013,10,"SPOTTED SEATROUT",7,5,73,1551
2013,10,"WHITE GRUNT",3,5,7,1551
2013,10,"WHITE GRUNT",7,5,2,1551
2013,11,"ATLANTIC TARPON",7,5,1,328
2013,11,"BLACK DRUM",7,5,8,328
2013,11,"BLACK SEA BASS",7,5,6,328
2013,11,"BLUE RUNNER",7,5,1,328
2013,11,"BLUEFISH",7,5,4,328
2013,11,"COMMON SNOOK",7,5,6,328
2013,11,"CREVALLE JACK",7,5,38,328
2013,11,"FLORIDA POMPANO",7,5,1,328
2013,11,"FLYINGFISH FAMILY",7,5,5,328
2013,11,"GAG",7,5,9,328
2013,11,"GRAY SNAPPER",7,5,28,328
2013,11,"GULF FLOUNDER",7,5,4,328
2013,11,"HARDHEAD CATFISH",7,5,10,328
2013,11,"INSHORE LIZARDFISH",7,5,15,328
2013,11,"LADYFISH",7,5,30,328
2013,11,"LEFTEYE FLOUNDER FAMILY",7,5,2,328
2013,11,"NEEDLEFISH FAMILY",7,5,1,328
2013,11,"PINFISH",7,5,74,328
2013,11,"PUFFER FAMILY",7,5,11,328
2013,11,"RED DRUM",7,5,6,328
2013,11,"REMORA FAMILY",7,5,1,328
2013,11,"SAND PERCH",7,5,49,328
2013,11,"SCALED SARDINE",7,5,372,328
2013,11,"SHEEPSHEAD",7,5,1,328
2013,11,"SPANISH MACKEREL",7,5,15,328
2013,11,"SPOTTED SEATROUT",7,5,74,328
2013,11,"STRIPED MULLET",7,5,12,328
2013,11,"WHITE GRUNT",7,5,60,328
2013,12,"BLUEFISH",7,5,2,58
2013,12,"CREVALLE JACK",7,5,8,58
2013,12,"GAG",7,5,1,58
2013,12,"GRAY SNAPPER",7,5,5,58
2013,12,"GULF FLOUNDER",7,5,1,58
2013,12,"HARDHEAD CATFISH",7,5,6,58
2013,12,"LADYFISH",7,5,6,58
2013,12,"PINFISH",7,5,3,58
2013,12,"RED DRUM",7,5,3,58
2013,12,"SOUTHERN PUFFER",7,5,2,58
2013,12,"SPANISH MACKEREL",7,5,1,58
2013,12,"SPOTTED SEATROUT",7,5,9,58
2014,1,"BLACK SEA BASS",7,5,1,106
2014,1,"BLUEFISH",7,5,3,106
2014,1,"BONNETHEAD",7,5,2,106
2014,1,"CREVALLE JACK",7,5,18,106
2014,1,"FLORIDA POMPANO",7,5,2,106
2014,1,"GAFFTOPSAIL CATFISH",7,5,1,106
2014,1,"GAG",7,5,7,106
2014,1,"GRAY SNAPPER",7,5,73,106
2014,1,"HARDHEAD CATFISH",7,5,15,106
2014,1,"INSHORE LIZARDFISH",7,5,1,106
2014,1,"LADYFISH",7,5,66,106
2014,1,"RED DRUM",7,5,2,106
2014,1,"SHEEPSHEAD",7,5,5,106
2014,1,"SPANISH MACKEREL",7,5,8,106
2014,1,"SPOTTED SEATROUT",7,5,50,106
2014,1,"STRIPED MULLET",7,5,1,106
2014,2,"BLACK DRUM",5,5,2,3
2014,2,"BLACK DRUM",7,5,5,3
2014,2,"BLACK SEA BASS",5,5,1,3
2014,2,"BLUEFISH",5,5,2,3
2014,2,"BLUEFISH",7,5,6,3
2014,2,"COMMON SNOOK",7,5,2,3
2014,2,"CREVALLE JACK",7,5,28,3
2014,2,"FLORIDA POMPANO",7,5,4,3
2014,2,"GAG",5,5,1,3
2014,2,"GRAY SNAPPER",7,5,13,3
2014,2,"GULF FLOUNDER",7,5,2,3
2014,2,"HARDHEAD CATFISH",7,5,1,3
2014,2,"INSHORE LIZARDFISH",7,5,1,3
2014,2,"LADYFISH",5,5,3,3
2014,2,"LADYFISH",7,5,58,3
2014,2,"LEFTEYE FLOUNDER FAMILY",7,5,3,3
2014,2,"PINFISH",5,5,4,3
2014,2,"PINFISH",7,5,13,3
2014,2,"RED DRUM",5,5,7,3
2014,2,"RED DRUM",7,5,7,3
2014,2,"SAND PERCH",7,5,5,3
2014,2,"SAND SEATROUT",7,5,20,3
2014,2,"SCRAWLED COWFISH",7,5,1,3
2014,2,"SEAROBIN FAMILY",7,5,1,3
2014,2,"SHEEPSHEAD",5,5,3,3
2014,2,"SHEEPSHEAD",7,5,20,3
2014,2,"SOUTHERN PUFFER",7,5,1,3
2014,2,"SPANISH MACKEREL",5,5,1,3
2014,2,"SPANISH MACKEREL",7,5,40,3
2014,2,"SPOTTED SEATROUT",5,5,20,3
2014,2,"SPOTTED SEATROUT",7,5,35,3
2014,3,"ATLANTIC BUMPER",3,5,2,39
2014,3,"BLACK DRUM",5,5,2,39
2014,3,"BLACK SEA BASS",7,5,4,39
2014,3,"BLUE RUNNER",5,5,1,39
2014,3,"COMMON SNOOK",3,5,5,39
2014,3,"CREVALLE JACK",3,5,3,39
2014,3,"CREVALLE JACK",5,5,2,39
2014,3,"CREVALLE JACK",7,5,7,39
2014,3,"FLORIDA POMPANO",7,5,2,39
2014,3,"GAG",3,5,2,39
2014,3,"GAG",7,5,7,39
2014,3,"GRAY SNAPPER",3,5,1,39
2014,3,"GRAY SNAPPER",5,5,3,39
2014,3,"GRAY SNAPPER",7,5,53,39
2014,3,"GULF FLOUNDER",7,5,1,39
2014,3,"GULF KINGFISH",3,5,1,39
2014,3,"HARDHEAD CATFISH",3,5,1,39
2014,3,"INSHORE LIZARDFISH",3,5,3,39
2014,3,"LADYFISH",5,5,10,39
2014,3,"LADYFISH",7,5,20,39
2014,3,"LEFTEYE FLOUNDER FAMILY",3,5,1,39
2014,3,"PINFISH",3,5,3,39
2014,3,"PINFISH",5,5,19,39
2014,3,"PINFISH",7,5,1,39
2014,3,"PUFFER FAMILY",7,5,1,39
2014,3,"PUFFER GENUS",3,5,1,39
2014,3,"RED DRUM",5,5,1,39
2014,3,"RED DRUM",7,5,1,39
2014,3,"SCRAWLED COWFISH",3,5,1,39
2014,3,"SEAROBIN FAMILY",7,5,1,39
2014,3,"SHEEPSHEAD",3,5,12,39
2014,3,"SHEEPSHEAD",5,5,26,39
2014,3,"SHEEPSHEAD",7,5,49,39
2014,3,"SOUTHERN PUFFER",3,5,6,39
2014,3,"SPANISH MACKEREL",3,5,4,39
2014,3,"SPANISH MACKEREL",5,5,9,39
2014,3,"SPANISH MACKEREL",7,5,8,39
2014,3,"SPOTTAIL PINFISH",3,5,3,39
2014,3,"SPOTTED SEATROUT",5,5,18,39
2014,3,"SPOTTED SEATROUT",7,5,10,39
2014,3,"WHITE GRUNT",3,5,1,39
2014,3,"WHITE GRUNT",7,5,2,39
2014,4,"ATLANTIC SPADEFISH",3,5,3,45
2014,4,"BLUEFISH",5,5,2,45
2014,4,"COMMON SNOOK",3,5,2,45
2014,4,"COMMON SNOOK",5,5,15,45
2014,4,"COMMON SNOOK",7,5,32,45
2014,4,"CREVALLE JACK",3,5,1,45
2014,4,"CREVALLE JACK",5,5,10,45
2014,4,"CREVALLE JACK",7,5,9,45
2014,4,"FLORIDA POMPANO",7,5,2,45
2014,4,"GAFFTOPSAIL CATFISH",5,5,1,45
2014,4,"GAFFTOPSAIL CATFISH",7,5,2,45
2014,4,"GRAY SNAPPER",3,5,5,45
2014,4,"GRAY SNAPPER",7,5,6,45
2014,4,"GREAT BARRACUDA",5,5,3,45
2014,4,"GULF FLOUNDER",5,5,1,45
2014,4,"GULF FLOUNDER",7,5,2,45
2014,4,"HARDHEAD CATFISH",7,5,3,45
2014,4,"LADYFISH",5,5,17,45
2014,4,"LADYFISH",7,5,25,45
2014,4,"LEFTEYE FLOUNDER FAMILY",3,5,3,45
2014,4,"LEFTEYE FLOUNDER FAMILY",5,5,1,45
2014,4,"PINFISH",3,5,2,45
2014,4,"PINFISH",5,5,9,45
2014,4,"PINFISH",7,5,3,45
2014,4,"RED DRUM",5,5,1,45
2014,4,"RED DRUM",7,5,6,45
2014,4,"RED GROUPER",5,5,1,45
2014,4,"REMORA GENUS",3,5,2,45
2014,4,"REQUIEM SHARK GENUS",5,5,1,45
2014,4,"SCRAWLED COWFISH",3,5,1,45
2014,4,"SHEEPSHEAD",3,5,1,45
2014,4,"SOUTHERN PUFFER",3,5,1,45
2014,4,"SPANISH MACKEREL",3,5,1,45
2014,4,"SPANISH MACKEREL",5,5,2,45
2014,4,"SPANISH MACKEREL",7,5,2,45
2014,4,"SPOTTED SEATROUT",3,5,1,45
2014,4,"SPOTTED SEATROUT",5,5,81,45
2014,4,"SPOTTED SEATROUT",7,5,8,45
2014,4,"STINGRAY GENUS",3,5,1,45
2014,5,"BLACK DRUM",7,5,4,63
2014,5,"BLUEFISH",5,5,2,63
2014,5,"BLUEFISH",7,5,6,63
2014,5,"COMMON SNOOK",5,5,1,63
2014,5,"COMMON SNOOK",7,5,27,63
2014,5,"CREVALLE JACK",5,5,3,63
2014,5,"CREVALLE JACK",7,5,19,63
2014,5,"GAFFTOPSAIL CATFISH",5,5,6,63
2014,5,"GAFFTOPSAIL CATFISH",7,5,16,63
2014,5,"GAG",7,5,8,63
2014,5,"GRAY SNAPPER",3,5,2,63
2014,5,"GRAY SNAPPER",7,5,65,63
2014,5,"GULF FLOUNDER",7,5,3,63
2014,5,"GULF KINGFISH",3,5,17,63
2014,5,"HARDHEAD CATFISH",5,5,5,63
2014,5,"HARDHEAD CATFISH",7,5,8,63
2014,5,"INSHORE LIZARDFISH",7,5,1,63
2014,5,"KING MACKEREL",7,5,1,63
2014,5,"LADYFISH",3,5,1,63
2014,5,"LADYFISH",5,5,2,63
2014,5,"LADYFISH",7,5,25,63
2014,5,"PIGFISH",5,5,2,63
2014,5,"PIGFISH",7,5,3,63
2014,5,"PINFISH",3,5,1,63
2014,5,"PINFISH",5,5,4,63
2014,5,"PINFISH",7,5,23,63
2014,5,"PUFFER FAMILY",7,5,1,63
2014,5,"RED DRUM",7,5,14,63
2014,5,"RED GROUPER",7,5,12,63
2014,5,"REMORA FAMILY",3,5,1,63
2014,5,"REQUIEM SHARK GENUS",5,5,1,63
2014,5,"SAND PERCH",7,5,11,63
2014,5,"SCAMP",7,5,3,63
2014,5,"SEAROBIN GENUS",7,5,1,63
2014,5,"SEATROUT GENUS",7,5,1,63
2014,5,"SHEEPSHEAD",7,5,5,63
2014,5,"SOUTHERN PUFFER",7,5,6,63
2014,5,"SPANISH MACKEREL",5,5,1,63
2014,5,"SPANISH MACKEREL",7,5,3,63
2014,5,"SPOTTED SEATROUT",5,5,53,63
2014,5,"SPOTTED SEATROUT",7,5,35,63
2014,5,"WHITE GRUNT",7,5,33,63
2014,6,"ATLANTIC TARPON",7,5,1,50
2014,6,"ATLANTIC THREAD HERRING",7,5,20,50
2014,6,"BLACK DRUM",7,5,2,50
2014,6,"BLACK SEA BASS",7,5,7,50
2014,6,"BLUEFISH",7,5,2,50
2014,6,"BONNETHEAD",7,5,7,50
2014,6,"COMMON SNOOK",5,5,1,50
2014,6,"COMMON SNOOK",7,5,13,50
2014,6,"CREVALLE JACK",7,5,29,50
2014,6,"FLORIDA POMPANO",7,5,1,50
2014,6,"GAFFTOPSAIL CATFISH",7,5,17,50
2014,6,"GAG",7,5,1,50
2014,6,"GRAY SNAPPER",5,5,8,50
2014,6,"GRAY SNAPPER",7,5,96,50
2014,6,"GULF FLOUNDER",7,5,6,50
2014,6,"GULF TOADFISH",7,5,1,50
2014,6,"HARDHEAD CATFISH",7,5,66,50
2014,6,"INSHORE LIZARDFISH",7,5,7,50
2014,6,"LADYFISH",5,5,6,50
2014,6,"LADYFISH",7,5,79,50
2014,6,"LEFTEYE FLOUNDER FAMILY",7,5,1,50
2014,6,"PINFISH",7,5,99,50
2014,6,"RED DRUM",7,5,5,50
2014,6,"RED GROUPER",7,5,3,50
2014,6,"REQUIEM SHARK GENUS",7,5,5,50
2014,6,"SCALED SARDINE",7,5,85,50
2014,6,"SCRAWLED COWFISH",7,5,1,50
2014,6,"SEA BASS FAMILY",7,5,1,50
2014,6,"SHEEPSHEAD",7,5,2,50
2014,6,"SPANISH MACKEREL",7,5,1,50
2014,6,"SPOTTED SEATROUT",5,5,3,50
2014,6,"SPOTTED SEATROUT",7,5,133,50
2014,6,"WHITE GRUNT",7,5,19,50
2014,7,"BLUE RUNNER",7,5,1,27
2014,7,"BLUEFISH",5,5,11,27
2014,7,"BLUEFISH",7,5,3,27
2014,7,"BONNETHEAD",5,5,2,27
2014,7,"COBIA",5,5,1,27
2014,7,"COMMON SNOOK",5,5,5,27
2014,7,"CREVALLE JACK",5,5,1,27
2014,7,"CREVALLE JACK",7,5,3,27
2014,7,"GAFFTOPSAIL CATFISH",5,5,10,27
2014,7,"GAFFTOPSAIL CATFISH",7,5,10,27
2014,7,"GAG",7,5,3,27
2014,7,"GRAY SNAPPER",5,5,14,27
2014,7,"GRAY SNAPPER",7,5,22,27
2014,7,"HARDHEAD CATFISH",7,5,11,27
2014,7,"INSHORE LIZARDFISH",7,5,1,27
2014,7,"LADYFISH",5,5,38,27
2014,7,"LADYFISH",7,5,18,27
2014,7,"PINFISH",5,5,4,27
2014,7,"PINFISH",7,5,5,27
2014,7,"RED DRUM",5,5,1,27
2014,7,"RED DRUM",7,5,1,27
2014,7,"RED GROUPER",7,5,2,27
2014,7,"SHEEPSHEAD",5,5,3,27
2014,7,"SPANISH MACKEREL",5,5,3,27
2014,7,"SPOTTED SEATROUT",5,5,28,27
2014,7,"SPOTTED SEATROUT",7,5,25,27
2014,7,"WHITE GRUNT",7,5,2,27
2014,8,"BLACK SEA BASS",5,5,5,174
2014,8,"BLACK SEA BASS",7,5,2,174
2014,8,"BLUEFISH",5,5,10,174
2014,8,"BLUEFISH",7,5,1,174
2014,8,"COMMON SNOOK",5,5,1,174
2014,8,"COMMON SNOOK",7,5,2,174
2014,8,"CREVALLE JACK",5,5,1,174
2014,8,"CREVALLE JACK",7,5,12,174
2014,8,"GAFFTOPSAIL CATFISH",5,5,1,174
2014,8,"GAFFTOPSAIL CATFISH",7,5,7,174
2014,8,"GAG",7,5,2,174
2014,8,"GRAY SNAPPER",5,5,14,174
2014,8,"GRAY SNAPPER",7,5,67,174
2014,8,"GULF FLOUNDER",5,5,1,174
2014,8,"HARDHEAD CATFISH",5,5,4,174
2014,8,"HARDHEAD CATFISH",7,5,73,174
2014,8,"INSHORE LIZARDFISH",5,5,1,174
2014,8,"INSHORE LIZARDFISH",7,5,1,174
2014,8,"LADYFISH",5,5,66,174
2014,8,"LADYFISH",7,5,12,174
2014,8,"PIGFISH",5,5,7,174
2014,8,"PINFISH",5,5,25,174
2014,8,"PINFISH",7,5,89,174
2014,8,"RED DRUM",5,5,2,174
2014,8,"RED DRUM",7,5,5,174
2014,8,"RED GROUPER",7,5,1,174
2014,8,"REQUIEM SHARK FAMILY",5,5,4,174
2014,8,"REQUIEM SHARK FAMILY",7,5,2,174
2014,8,"SCALED SARDINE",7,5,224,174
2014,8,"SPANISH MACKEREL",5,5,1,174
2014,8,"SPANISH MACKEREL",7,5,1,174
2014,8,"SPOTTED SEATROUT",5,5,65,174
2014,8,"SPOTTED SEATROUT",7,5,60,174
2014,8,"STRIPED MULLET",7,5,12,174
2014,8,"WHITE GRUNT",7,5,9,174
2014,9,"COMMON SNOOK",7,5,6,11
2014,9,"GRAY SNAPPER",7,5,6,11
2014,9,"JACK FAMILY",7,5,1,11
2014,9,"LADYFISH",7,5,2,11
2014,9,"SPOTTED SEATROUT",7,5,4,11
2014,10,"ATLANTIC TARPON",5,5,1,51
2014,10,"BLACK DRUM",5,5,8,51
2014,10,"BLACK SEA BASS",5,5,5,51
2014,10,"BLACK SEA BASS",7,5,34,51
2014,10,"BLUEFISH",5,5,1,51
2014,10,"BLUEFISH",7,5,3,51
2014,10,"BONNETHEAD",5,5,1,51
2014,10,"COBIA",7,5,1,51
2014,10,"COMMON SNOOK",5,5,4,51
2014,10,"COMMON SNOOK",7,5,12,51
2014,10,"CREVALLE JACK",5,5,19,51
2014,10,"CREVALLE JACK",7,5,29,51
2014,10,"GAFFTOPSAIL CATFISH",5,5,3,51
2014,10,"GAFFTOPSAIL CATFISH",7,5,22,51
2014,10,"GAG",5,5,7,51
2014,10,"GAG",7,5,6,51
2014,10,"GRAY SNAPPER",5,5,4,51
2014,10,"GRAY SNAPPER",7,5,48,51
2014,10,"GULF FLOUNDER",5,5,13,51
2014,10,"GULF FLOUNDER",7,5,6,51
2014,10,"HARDHEAD CATFISH",7,5,29,51
2014,10,"INSHORE LIZARDFISH",7,5,4,51
2014,10,"KINGFISH GENUS",7,5,7,51
2014,10,"LADYFISH",5,5,23,51
2014,10,"LADYFISH",7,5,19,51
2014,10,"LEFTEYE FLOUNDER FAMILY",5,5,7,51
2014,10,"LEFTEYE FLOUNDER FAMILY",7,5,8,51
2014,10,"PIGFISH",7,5,3,51
2014,10,"PINFISH",5,5,1,51
2014,10,"PINFISH",7,5,39,51
2014,10,"PUFFER FAMILY",7,5,4,51
2014,10,"RED DRUM",7,5,16,51
2014,10,"RED GROUPER",7,5,12,51
2014,10,"REQUIEM SHARK FAMILY",5,5,1,51
2014,10,"REQUIEM SHARK GENUS",7,5,2,51
2014,10,"SAND PERCH",7,5,12,51
2014,10,"SCALED SARDINE",7,5,50,51
2014,10,"SHEEPSHEAD",5,5,2,51
2014,10,"SHEEPSHEAD",7,5,16,51
2014,10,"SPANISH MACKEREL",5,5,20,51
2014,10,"SPANISH MACKEREL",7,5,5,51
2014,10,"SPOTTED SEATROUT",5,5,35,51
2014,10,"SPOTTED SEATROUT",7,5,62,51
2014,10,"STINGRAY GENUS",5,5,1,51
2014,10,"STINGRAY GENUS",7,5,3,51
2014,10,"WHITE GRUNT",7,5,36,51
2014,11,"BLACK DRUM",7,5,12,4
2014,11,"BLACK SEA BASS",7,5,18,4
2014,11,"BLUEFISH",7,5,11,4
2014,11,"BONNETHEAD",7,5,6,4
2014,11,"COMMON SNOOK",7,5,9,4
2014,11,"CREVALLE JACK",7,5,27,4
2014,11,"FLORIDA POMPANO",7,5,4,4
2014,11,"GAFFTOPSAIL CATFISH",7,5,5,4
2014,11,"GAG",7,5,32,4
2014,11,"GRAY SNAPPER",7,5,38,4
2014,11,"GULF FLOUNDER",7,5,3,4
2014,11,"HARDHEAD CATFISH",7,5,16,4
2014,11,"INSHORE LIZARDFISH",7,5,47,4
2014,11,"KINGFISH GENUS",7,5,2,4
2014,11,"LADYFISH",5,5,1,4
2014,11,"LADYFISH",7,5,134,4
2014,11,"LANE SNAPPER",7,5,1,4
2014,11,"LEFTEYE FLOUNDER FAMILY",3,5,3,4
2014,11,"LEFTEYE FLOUNDER FAMILY",7,5,12,4
2014,11,"PIGFISH",7,5,6,4
2014,11,"PINFISH",3,5,4,4
2014,11,"PINFISH",7,5,16,4
2014,11,"PUFFER FAMILY",7,5,8,4
2014,11,"RED DRUM",7,5,13,4
2014,11,"RED GROUPER",7,5,1,4
2014,11,"SCALED SARDINE",7,5,400,4
2014,11,"SEA BASS FAMILY",3,5,1,4
2014,11,"SHEEPSHEAD",7,5,33,4
2014,11,"SPANISH MACKEREL",7,5,1,4
2014,11,"SPOTTED SEATROUT",5,5,30,4
2014,11,"SPOTTED SEATROUT",7,5,109,4
2014,11,"STINGRAY GENUS",7,5,1,4
2014,11,"STRIPED MULLET",7,5,8,4
2014,11,"WHITE GRUNT",3,5,2,4
2014,11,"WHITE GRUNT",7,5,2,4
2014,12,"BLACK DRUM",7,5,9,15
2014,12,"BLACK SEA BASS",7,5,18,15
2014,12,"BLUEFISH",5,5,4,15
2014,12,"BLUEFISH",7,5,18,15
2014,12,"BONNETHEAD",3,5,2,15
2014,12,"BONNETHEAD",7,5,3,15
2014,12,"COMMON SNOOK",7,5,5,15
2014,12,"CREVALLE JACK",7,5,12,15
2014,12,"FLORIDA POMPANO",5,5,1,15
2014,12,"FLORIDA POMPANO",7,5,8,15
2014,12,"GAFFTOPSAIL CATFISH",7,5,23,15
2014,12,"GAG",3,5,2,15
2014,12,"GAG",7,5,20,15
2014,12,"GRAY SNAPPER",3,5,66,15
2014,12,"GRAY SNAPPER",7,5,140,15
2014,12,"GULF KINGFISH",7,5,1,15
2014,12,"GULF TOADFISH",3,5,1,15
2014,12,"HARDHEAD CATFISH",7,5,7,15
2014,12,"INSHORE LIZARDFISH",7,5,1,15
2014,12,"LADYFISH",5,5,42,15
2014,12,"LADYFISH",7,5,197,15
2014,12,"LEFTEYE FLOUNDER FAMILY",7,5,1,15
2014,12,"PIGFISH",7,5,10,15
2014,12,"PINFISH",3,5,10,15
2014,12,"PINFISH",5,5,1,15
2014,12,"PINFISH",7,5,39,15
2014,12,"RED DRUM",7,5,18,15
2014,12,"RED GROUPER",3,5,2,15
2014,12,"RED GROUPER",7,5,1,15
2014,12,"REMORA FAMILY",7,5,1,15
2014,12,"SAND PERCH",7,5,5,15
2014,12,"SHEEPSHEAD",3,5,1,15
2014,12,"SHEEPSHEAD",7,5,24,15
2014,12,"SPANISH MACKEREL",5,5,3,15
2014,12,"SPANISH MACKEREL",7,5,16,15
2014,12,"SPOTTAIL PINFISH",7,5,4,15
2014,12,"SPOTTED SEATROUT",5,5,18,15
2014,12,"SPOTTED SEATROUT",7,5,187,15
2014,12,"STRIPED MULLET",5,5,1,15
2014,12,"WHITE GRUNT",7,5,15,15
2015,1,"COMMON SNOOK",7,5,1,0
2015,1,"GRAY SNAPPER",7,5,3,0
2015,1,"LADYFISH",7,5,10,0
2015,1,"SHEEPSHEAD",7,5,2,0
2015,1,"SPANISH MACKEREL",7,5,1,0
2015,1,"SPOTTED SEATROUT",7,5,6,0
2015,2,"ATLANTIC SPADEFISH",7,5,1,0
2015,2,"BLACK DRUM",5,5,1,0
2015,2,"BLACK DRUM",7,5,13,0
2015,2,"BLACK SEA BASS",7,5,4,0
2015,2,"BLUEFISH",7,5,6,0
2015,2,"BONNETHEAD",7,5,1,0
2015,2,"CREVALLE JACK",7,5,17,0
2015,2,"DRUM FAMILY",7,5,6,0
2015,2,"FLORIDA POMPANO",7,5,2,0
2015,2,"GAG",7,5,5,0
2015,2,"GRAY SNAPPER",7,5,51,0
2015,2,"GREAT BARRACUDA",7,5,1,0
2015,2,"GULF FLOUNDER",7,5,1,0
2015,2,"HARDHEAD CATFISH",3,5,1,0
2015,2,"INSHORE LIZARDFISH",7,5,1,0
2015,2,"KINGFISH GENUS",7,5,1,0
2015,2,"LADYFISH",5,5,1,0
2015,2,"LADYFISH",7,5,48,0
2015,2,"LEFTEYE FLOUNDER FAMILY",7,5,2,0
2015,2,"PINFISH",3,5,1,0
2015,2,"PINFISH",5,5,4,0
2015,2,"PINFISH",7,5,20,0
2015,2,"RED DRUM",7,5,5,0
2015,2,"RED GROUPER",7,5,1,0
2015,2,"REQUIEM SHARK FAMILY",7,5,1,0
2015,2,"SEAROBIN GENUS",7,5,3,0
2015,2,"SHEEPSHEAD",5,5,2,0
2015,2,"SHEEPSHEAD",7,5,67,0
2015,2,"SPANISH MACKEREL",7,5,6,0
2015,2,"SPOTTAIL PINFISH",7,5,10,0
2015,2,"SPOTTED SEATROUT",5,5,4,0
2015,2,"SPOTTED SEATROUT",7,5,44,0
2015,2,"WHITE GRUNT",7,5,6,0
2015,3,"BLACK DRUM",7,5,5,0
2015,3,"BLACK SEA BASS",7,5,1,0
2015,3,"COMMON SNOOK",5,5,55,0
2015,3,"CREVALLE JACK",5,5,12,0
2015,3,"CREVALLE JACK",7,5,1,0
2015,3,"FLORIDA POMPANO",7,5,1,0
2015,3,"GAFFTOPSAIL CATFISH",7,5,5,0
2015,3,"GAG",3,5,5,0
2015,3,"GAG",7,5,1,0
2015,3,"GRAY SNAPPER",3,5,7,0
2015,3,"GRAY SNAPPER",5,5,14,0
2015,3,"GRAY SNAPPER",7,5,17,0
2015,3,"GULF FLOUNDER",5,5,2,0
2015,3,"HARDHEAD CATFISH",7,5,4,0
2015,3,"LADYFISH",5,5,8,0
2015,3,"LADYFISH",7,5,51,0
2015,3,"PINFISH",3,5,8,0
2015,3,"PINFISH",5,5,7,0
2015,3,"PINFISH",7,5,16,0
2015,3,"PUFFER FAMILY",7,5,1,0
2015,3,"RED DRUM",5,5,1,0
2015,3,"RED DRUM",7,5,3,0
2015,3,"RED GROUPER",3,5,2,0
2015,3,"REQUIEM SHARK GENUS",7,5,5,0
2015,3,"SEAROBIN FAMILY",7,5,1,0
2015,3,"SEAROBIN GENUS",5,5,1,0
2015,3,"SHEEPSHEAD",3,5,2,0
2015,3,"SHEEPSHEAD",5,5,9,0
2015,3,"SHEEPSHEAD",7,5,24,0
2015,3,"SPANISH MACKEREL",3,5,1,0
2015,3,"SPANISH MACKEREL",5,5,11,0
2015,3,"SPOTTED SEATROUT",5,5,40,0
2015,3,"SPOTTED SEATROUT",7,5,38,0
2015,3,"STINGRAY GENUS",5,5,2,0
2015,4,"BLUE RUNNER",7,5,1,0
2015,4,"BLUEFISH",5,5,1,0
2015,4,"BLUEFISH",7,5,11,0
2015,4,"BONNETHEAD",7,5,3,0
2015,4,"COMMON SNOOK",5,5,26,0
2015,4,"COMMON SNOOK",7,5,9,0
2015,4,"CREVALLE JACK",5,5,13,0
2015,4,"CREVALLE JACK",7,5,26,0
2015,4,"FLORIDA POMPANO",7,5,3,0
2015,4,"GAFFTOPSAIL CATFISH",5,5,2,0
2015,4,"GAFFTOPSAIL CATFISH",7,5,9,0
2015,4,"GRAY SNAPPER",7,5,28,0
2015,4,"GREAT BARRACUDA",7,5,1,0
2015,4,"GULF FLOUNDER",7,5,4,0
2015,4,"HARDHEAD CATFISH",5,5,1,0
2015,4,"HARDHEAD CATFISH",7,5,53,0
2015,4,"INSHORE LIZARDFISH",7,5,6,0
2015,4,"LADYFISH",5,5,1,0
2015,4,"LADYFISH",7,5,49,0
2015,4,"LEFTEYE FLOUNDER FAMILY",7,5,3,0
2015,4,"PINFISH",5,5,20,0
2015,4,"PINFISH",7,5,83,0
2015,4,"PUFFER FAMILY",7,5,7,0
2015,4,"RED DRUM",5,5,1,0
2015,4,"RED DRUM",7,5,8,0
2015,4,"REMORA GENUS",7,5,1,0
2015,4,"SHEEPSHEAD",7,5,3,0
2015,4,"SPANISH MACKEREL",5,5,1,0
2015,4,"SPANISH MACKEREL",7,5,5,0
2015,4,"SPOTTED SEATROUT",5,5,85,0
2015,4,"SPOTTED SEATROUT",7,5,186,0
2015,4,"WHITE GRUNT",7,5,3,0
2015,5,"ATLANTIC SPADEFISH",7,5,1,0
2015,5,"BLACK SEA BASS",7,5,7,0
2015,5,"BLUEFISH",5,5,2,0
2015,5,"BLUEFISH",7,5,3,0
2015,5,"BONNETHEAD",7,5,3,0
2015,5,"COBIA",7,5,1,0
2015,5,"COMMON SNOOK",5,5,4,0
2015,5,"COMMON SNOOK",7,5,11,0
2015,5,"CREVALLE JACK",5,5,9,0
2015,5,"CREVALLE JACK",7,5,16,0
2015,5,"GAFFTOPSAIL CATFISH",7,5,1,0
2015,5,"GAG",5,5,4,0
2015,5,"GAG",7,5,8,0
2015,5,"GRAY SNAPPER",5,5,1,0
2015,5,"GRAY SNAPPER",7,5,56,0
