X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID,Shape
-82.61482,27.58512,3061716,2020/09/28 00:00:00+00,11:50:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW200929-004,
-82.69014,27.7117,3061717,2020/09/28 00:00:00+00,12:12:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW200929-005,
-82.74,27.6138,3061718,2020/09/28 00:00:00+00,12:51:00,EDT,0.5,Ft. DeSoto Pier,27.6138,-82.74,Karenia brevis,0,HABW200929-006,
-82.81915,27.8121,3061719,2020/09/28 00:00:00+00,13:46:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW200929-007,
-82.8243,27.96035,3061720,2020/09/28 00:00:00+00,14:33:00,EDT,0.5,Clearwater Pass,27.96035,-82.8243,Karenia brevis,0,HABW200929-008,
-82.7225,27.94067,3061721,2020/09/28 00:00:00+00,15:33:00,EDT,1.9,Via Cipriani; dock S of (Old Tampa Bay),27.94067,-82.7225,Karenia brevis,0,HABW200929-009,
-82.47122,27.12332,3061722,2020/09/28 00:00:00+00,12:53:00,EDT,0.5,Nokomis Beach,27.12332,-82.47122,Karenia brevis,0,HABW200929-010,
-82.46939,27.11295,3061723,2020/09/28 00:00:00+00,13:20:00,EDT,0.5,Venice North Jetty (Venice Inlet),27.11295,-82.46939,Karenia brevis,0,HABW200929-011,
-82.6522,27.4959,3061724,2020/09/28 00:00:00+00,9:37:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW200929-012,
-82.2583,26.7117,3061725,2020/09/28 00:00:00+00,10:30:00,EDT,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,0,HABW200929-015,
-82.2196,26.6798,3061726,2020/09/28 00:00:00+00,10:15:00,EDT,0.2,Mondongo Island; W of (Pine Island Sound),26.6798,-82.2196,Karenia brevis,0,HABW200929-016,
-82.221,26.6092,3061727,2020/09/28 00:00:00+00,10:45:00,EDT,0.2,Captiva Pass,26.6092,-82.221,Karenia brevis,0,HABW200929-017,
-82.18463,26.59925,3061728,2020/09/28 00:00:00+00,10:03:00,EDT,0.2,Captiva Rocks; SW of (Pine Island Sound),26.59925,-82.18463,Karenia brevis,0,HABW200929-018,
-82.1963,26.5535,3061729,2020/09/28 00:00:00+00,10:55:00,EDT,0.2,Redfish Pass (Pine Island Sound),26.5535,-82.1963,Karenia brevis,0,HABW200929-019,
-82.170817,26.560417,3061730,2020/09/28 00:00:00+00,11:00:00,EDT,0.2,Redfish Pass; 1.8 mi E of (Pine Island Sound),26.560417,-82.170817,Karenia brevis,0,HABW200929-020,
-82.15667,26.532117,3061731,2020/09/28 00:00:00+00,11:04:00,EDT,0.2,Buck Key; 1.9 mi NE of (Pine Island Sound),26.532117,-82.15667,Karenia brevis,0,HABW200929-021,
-82.1815,26.488,3061732,2020/09/28 00:00:00+00,11:15:00,EDT,0.2,Buck Key; S of (Blind Pass),26.488,-82.1815,Karenia brevis,0,HABW200929-022,
-82.1073,26.4887,3061733,2020/09/28 00:00:00+00,11:24:00,EDT,0.2,York Island; W of (Pine Island Sound),26.4887,-82.1073,Karenia brevis,0,HABW200929-023,
-82.1257,26.538,3061734,2020/09/28 00:00:00+00,11:34:00,EDT,0.2,Regla Island; W of (Pine Island Sound),26.538,-82.1257,Karenia brevis,0,HABW200929-024,
-82.1347,26.5767,3061735,2020/09/28 00:00:00+00,11:41:00,EDT,0.2,Cork Island; W of (Pine Island Sound),26.5767,-82.1347,Karenia brevis,0,HABW200929-025,
-82.1561,26.5902,3061736,2020/09/28 00:00:00+00,9:55:00,EDT,0.2,Hemp Key; S of (Pine Island Sound),26.5902,-82.1561,Karenia brevis,0,HABW200929-026,
-82.1837,26.705,3061737,2020/09/28 00:00:00+00,10:22:00,EDT,0.2,Little Bokeelia Island; N of (Charlotte Harbor),26.705,-82.1837,Karenia brevis,0,HABW200929-027,
-81.8833,26.4056,3061738,2020/09/28 00:00:00+00,10:00:00,EDT,0.5,Big Carlos Pass,26.4056,-81.8833,Karenia brevis,0,HABW200929-028,
-81.8563,26.3579,3061739,2020/09/28 00:00:00+00,9:27:00,EDT,0.5,Hogue Channel,26.3579,-81.8563,Karenia brevis,0,HABW200929-029,
-80.802278,28.615731,3061746,2020/09/28 00:00:00+00,8:00:00,EDT,0.5,Harbor Pointe Marina (Indian River),28.615731,-80.802278,Karenia brevis,0,HABW200929-036,
-80.61298,28.35034,3061747,2020/09/28 00:00:00+00,9:00:00,EDT,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW200929-037,
-86.600733,30.400833,3061757,2020/09/28 00:00:00+00,7:30:00,CDT,0.1,Brooks Bridge; W of (Santa Rosa Sound),30.400833,-86.600733,Karenia brevis,0,HABW200930-025,
-86.724683,30.268433,3061758,2020/09/28 00:00:00+00,9:20:00,CDT,0.1,Santa Rosa Island; 8.4 mi S of,30.268433,-86.724683,Karenia brevis,0,HABW200930-026,
-85.631,30.124111,3062077,2020/09/28 00:00:00+00,10:09:00,CDT,0.5,Military Point; W of (East Bay),30.124111,-85.631,Karenia brevis,0,HABW201001-001,
-85.556528,30.103611,3062078,2020/09/28 00:00:00+00,10:32:00,CDT,0.5,Cedar Point; NE of (East Bay),30.103611,-85.556528,Karenia brevis,0,HABW201001-002,
-85.496111,30.037694,3062079,2020/09/28 00:00:00+00,12:08:00,CDT,0.5,Blind Alligator Bayou; E of (East Bay),30.037694,-85.496111,Karenia brevis,0,HABW201001-003,
-84.88478,29.7301,3061749,2020/09/29 00:00:00+00,11:53:00,EDT,0.1,Millender Street; S of (St. George Sound),29.7301,-84.88478,Karenia brevis,0,HABW200930-017,
-80.795517,28.62365,3061750,2020/09/29 00:00:00+00,10:40:00,EDT,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW200930-018,
-80.7391,28.52641,3061751,2020/09/29 00:00:00+00,11:05:00,EDT,0.2,NASA Causeway; SE side of (Indian River),28.52641,-80.7391,Karenia brevis,0,HABW200930-019,
-80.766533,28.475083,3061752,2020/09/29 00:00:00+00,11:25:00,EDT,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW200930-020,
-80.66245,28.4017,3061753,2020/09/29 00:00:00+00,11:45:00,EDT,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW200930-021,
-80.62844,28.357133,3061754,2020/09/29 00:00:00+00,12:10:00,EDT,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW200930-022,
-80.614283,28.309033,3061755,2020/09/29 00:00:00+00,12:35:00,EDT,0.2,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,Karenia brevis,0,HABW200930-023,
-80.62418,28.13248,3061756,2020/09/29 00:00:00+00,13:10:00,EDT,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW200930-024,
-82.56739,27.29818,3061759,2020/09/29 00:00:00+00,10:29:00,EDT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW200930-027,
-82.5803,27.3225,3061760,2020/09/29 00:00:00+00,10:09:00,EDT,0.5,St. Armands Key; N of (Pansy Bayou),27.3225,-82.5803,Karenia brevis,0,HABW200930-028,
-82.5462,27.3324,3061761,2020/09/29 00:00:00+00,9:51:00,EDT,0.5,Marina Jack (Sarasota Bay),27.3324,-82.5462,Karenia brevis,0,HABW200930-029,
-80.532,28.0164,3061762,2020/09/29 00:00:00+00,7:00:00,EDT,0.5,Ballyshannon Street; E of,28.0164,-80.532,Karenia brevis,0,HABW200930-030,
-80.5387,28.015,3061763,2020/09/29 00:00:00+00,7:30:00,EDT,0.5,Macfarlane Street; W of (Indian River),28.015,-80.5387,Karenia brevis,0,HABW200930-031,
-80.0542,26.893715,3062076,2020/09/29 00:00:00+00,12:00:00,EDT,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW200930-075,
-81.9623,25.9085,3062117,2020/09/29 00:00:00+00,11:10:00,EDT,0.5,Caxambas Pass; 15 mi W of,25.9085,-81.9623,Karenia brevis,0,HABW201005-025,
-85.733556,30.212,3062080,2020/09/30 00:00:00+00,10:38:00,CDT,0.5,Shell Point; E of (West Bay),30.212,-85.733556,Karenia brevis,0,HABW201001-004,
-85.826611,30.271361,3062081,2020/09/30 00:00:00+00,12:02:00,CDT,0.5,Coon Point; 1.1 mi SW of (West Bay),30.271361,-85.826611,Karenia brevis,0,HABW201001-005,
-85.749083,30.259694,3062082,2020/09/30 00:00:00+00,13:00:00,CDT,0.5,Cedar Hammock; W of (West Bay),30.259694,-85.749083,Karenia brevis,0,HABW201001-006,
-80.612495,28.198262,3062083,2020/09/30 00:00:00+00,7:30:00,EDT,0.5,Hawksbill Island Drive; canal E of (Banana River),28.198262,-80.612495,Karenia brevis,0,HABW201001-007,
-85.089017,29.637983,3062084,2020/09/30 00:00:00+00,11:12:00,EDT,0.5,West Pass; NE of (Apalachicola Bay),29.637983,-85.089017,Karenia brevis,0,HABW201001-008,
-85.058333,29.674667,3062085,2020/09/30 00:00:00+00,11:37:00,EDT,1.5,St. Vincent Point; E of (Apalachicola Bay),29.674667,-85.058333,Karenia brevis,0,HABW201001-009,
-84.994017,29.667683,3062086,2020/09/30 00:00:00+00,12:01:00,EDT,0.5,Mid-Apalachicola Bay,29.667683,-84.994017,Karenia brevis,0,HABW201001-010,
-84.945183,29.7308,3062087,2020/09/30 00:00:00+00,8:56:00,EDT,0.5,Long Point; S of (East Bay),29.7308,-84.945183,Karenia brevis,0,HABW201001-011,
-84.94665,29.606683,3062088,2020/09/30 00:00:00+00,10:12:00,EDT,0.5,Sikes Cut; SE of,29.606683,-84.94665,Karenia brevis,0,HABW201001-012,
-84.880183,29.702133,3062089,2020/09/30 00:00:00+00,9:13:00,EDT,1.5,Old St. George Island Causeway; E of (St. George Sound),29.702133,-84.880183,Karenia brevis,0,HABW201001-013,
-82.1945,26.5264,3062090,2020/09/30 00:00:00+00,8:02:00,EDT,0.5,Alison Hagerup Beach Park,26.5264,-82.1945,Karenia brevis,0,HABW201001-014,
-82.0801,26.4217,3062091,2020/09/30 00:00:00+00,8:35:00,EDT,0.5,Tarpon Bay Road Beach,26.4217,-82.0801,Karenia brevis,0,HABW201001-015,
-82.01543,26.45157,3062092,2020/09/30 00:00:00+00,8:57:00,EDT,0.5,Lighthouse Beach,26.45157,-82.01543,Karenia brevis,0,HABW201001-016,
-81.95776,26.45398,3062093,2020/09/30 00:00:00+00,9:34:00,EDT,0.5,Lynn Hall Park,26.45398,-81.95776,Karenia brevis,0,HABW201001-017,
-81.8795,26.3901,3062094,2020/09/30 00:00:00+00,10:17:00,EDT,0.5,Lovers Key State Park,26.3901,-81.8795,Karenia brevis,0,HABW201001-018,
-81.84574,26.33105,3062095,2020/09/30 00:00:00+00,11:13:00,EDT,0.5,Bonita Beach Park,26.33105,-81.84574,Karenia brevis,0,HABW201001-019,
-82.36189,26.92467,3062096,2020/09/30 00:00:00+00,12:00:00,EDT,0.5,Englewood Beach,26.92467,-82.36189,Karenia brevis,0,HABW201001-020,
-82.27415,26.80562,3062097,2020/09/30 00:00:00+00,10:00:00,EDT,0.5,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,Karenia brevis,0,HABW201001-021,
-81.8362,26.30481,3062098,2020/10/01 00:00:00+00,9:30:00,EDT,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW201002-001,
-81.82377,26.25375,3062099,2020/10/01 00:00:00+00,10:02:00,EDT,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW201002-002,
-81.8169,26.2073,3062100,2020/10/01 00:00:00+00,10:33:00,EDT,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW201002-003,
-81.8063,26.13163,3062101,2020/10/01 00:00:00+00,11:10:00,EDT,0.5,Naples Pier,26.13163,-81.8063,Karenia brevis,0,HABW201002-004,
-81.72805,25.91165,3062102,2020/10/01 00:00:00+00,12:03:00,EDT,0.5,South Marco Beach,25.91165,-81.72805,Karenia brevis,0,HABW201002-005,
-80.1436,25.7111,3062103,2020/10/01 00:00:00+00,8:10:00,EDT,0.5,Crandon Park; E of,25.7111,-80.1436,Karenia brevis,0,HABW201002-006,
-80.1844,25.7743,3062104,2020/10/01 00:00:00+00,9:10:00,EDT,0.5,Bayfront Park; E of (Biscayne Bay),25.7743,-80.1844,Karenia brevis,0,HABW201002-007,
-80.1174,25.8333,3062105,2020/10/01 00:00:00+00,9:35:00,EDT,0.5,53rd Street Park; NE of,25.8333,-80.1174,Karenia brevis,0,HABW201002-008,
-80.117,25.9628,3062106,2020/10/01 00:00:00+00,9:55:00,EDT,0.5,Loggia Beach Park; SE of,25.9628,-80.117,Karenia brevis,0,HABW201002-009,
-81.1364,29.4779,3062107,2020/10/01 00:00:00+00,12:00:00,EDT,0.5,Flagler Beach Bridge (Matanzas River),29.4779,-81.1364,Karenia brevis,0,HABW201002-010,
-81.1211,29.4691,3062108,2020/10/01 00:00:00+00,11:45:00,EDT,0.5,Flagler Beach,29.4691,-81.1211,Karenia brevis,0,HABW201002-011,
-87.159028,30.400472,3062150,2020/10/01 00:00:00+00,13:47:00,CDT,0.5,Butchpen Cove; 1.7 mi N of (Pensacola Bay),30.400472,-87.159028,Karenia brevis,0,HABW201006-038,
-87.122056,30.466833,3062151,2020/10/01 00:00:00+00,13:27:00,CDT,3.7,Hernandez Point; 1.7 mi NW of (Escambia Bay),30.466833,-87.122056,Karenia brevis,0,HABW201006-039,
-87.05425,30.427472,3062152,2020/10/01 00:00:00+00,12:13:00,CDT,3.4,White Point; 1.6 mi SE of (East Bay),30.427472,-87.05425,Karenia brevis,0,HABW201006-040,
-80.07265,26.316484,3062112,2020/10/02 00:00:00+00,9:35:00,EDT,0.5,Deerfield Beach Fishing Pier,26.316484,-80.07265,Karenia brevis,0,HABW201005-020,
-80.09235,26.189189,3062113,2020/10/02 00:00:00+00,10:40:00,EDT,0.5,Anglins Fishing Pier,26.189189,-80.09235,Karenia brevis,0,HABW201005-021,
-80.10887,26.058006,3062114,2020/10/02 00:00:00+00,11:35:00,EDT,0.5,Dania Beach Fishing Pier,26.058006,-80.10887,Karenia brevis,0,HABW201005-022,
-80.211264,27.224761,3062477,2020/10/02 00:00:00+00,13:45:00,EDT,0.7,Indian Riverside Park Pier (Indian River),27.224761,-80.211264,Karenia brevis,0,HABW201006-053,
-80.1939,27.162256,3062478,2020/10/02 00:00:00+00,13:00:00,EDT,0.7,Sandsprit Park Boat Ramp (Manatee Pocket),27.162256,-80.1939,Karenia brevis,0,HABW201006-054,
-81.4648,30.391,3062472,2020/10/03 00:00:00+00,11:21:00,EDT,0.3,St. Johns Inland,30.391,-81.4648,Karenia brevis,0,HABW201006-048,
-81.4086,30.4056,3062473,2020/10/03 00:00:00+00,11:53:00,EDT,0.3,St. Johns Inlet,30.4056,-81.4086,Karenia brevis,0,HABW201006-049,
-81.4201,30.4204,3062474,2020/10/03 00:00:00+00,12:15:00,EDT,0.3,Ft. George Inlet,30.4204,-81.4201,Karenia brevis,0,HABW201006-050,
-81.4576,30.5134,3062475,2020/10/03 00:00:00+00,12:55:00,EDT,0.3,Nassau Inlet,30.5134,-81.4576,Karenia brevis,0,HABW201006-051,
-81.4269,30.7012,3062476,2020/10/03 00:00:00+00,13:45:00,EDT,0.3,St. Marys Inlet,30.7012,-81.4269,Karenia brevis,0,HABW201006-052,
-80.322742,27.451811,3062479,2020/10/03 00:00:00+00,7:20:00,EDT,1,Indian River Veterans Memorial Park Boat Ramp (Indian River),27.451811,-80.322742,Karenia brevis,0,HABW201006-055,
-80.2971,27.38745,3062480,2020/10/03 00:00:00+00,8:00:00,EDT,0.5,East Midway Road; N of (Indian River),27.38745,-80.2971,Karenia brevis,0,HABW201006-056,
-85.7604,30.1446,3062482,2020/10/03 00:00:00+00,7:09:00,CDT,0.5,Gulf Lagoon Beach,30.1446,-85.7604,Karenia brevis,0,HABW201006-058,
-85.7163,30.1895,3062483,2020/10/03 00:00:00+00,7:29:00,CDT,0.5,Frank Nelson Park (Posten Bayou),30.1895,-85.7163,Karenia brevis,0,HABW201006-059,
-80.635,28.1505,3062481,2020/10/04 00:00:00+00,,EDT,0.5,Tropic; SW of (Indian River),28.1505,-80.635,Karenia brevis,0,HABW201006-057,
-82.631267,27.759803,3062119,2020/10/05 00:00:00+00,11:00:00,EDT,0.5,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW201005-027,
-82.631267,27.759803,3062120,2020/10/05 00:00:00+00,11:03:00,EDT,5.5,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW201005-028,
-82.8243,27.96035,3062121,2020/10/05 00:00:00+00,14:03:00,EDT,0.5,Clearwater Pass,27.96035,-82.8243,Karenia brevis,0,HABW201006-009,
-82.81915,27.8121,3062122,2020/10/05 00:00:00+00,14:42:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW201006-010,
-82.7391,27.6133,3062123,2020/10/05 00:00:00+00,15:32:00,EDT,0.5,Mullet Key; Gulf Pier,27.6133,-82.7391,Karenia brevis,0,HABW201006-011,
-82.6508,27.6055,3062124,2020/10/05 00:00:00+00,11:00:00,EDT,0.5,Skyway Fishing Pier; South (Lower Tampa Bay),27.6055,-82.6508,Karenia brevis,0,HABW201006-012,
-82.69014,27.7117,3062125,2020/10/05 00:00:00+00,15:59:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW201006-013,
-82.6522,27.4959,3062126,2020/10/05 00:00:00+00,10:19:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW201006-014,
-82.68798,27.44602,3062127,2020/10/05 00:00:00+00,9:15:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.44602,-82.68798,Karenia brevis,0,HABW201006-015,
-82.7402,27.5385,3062128,2020/10/05 00:00:00+00,9:44:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW201006-016,
-82.61482,27.58512,3062129,2020/10/05 00:00:00+00,11:14:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW201006-017,
-82.7225,27.94067,3062130,2020/10/05 00:00:00+00,13:19:00,EDT,1,Via Cipriani; dock S of (Old Tampa Bay),27.94067,-82.7225,Karenia brevis,0,HABW201006-018,
-82.2583,26.7117,3062131,2020/10/05 00:00:00+00,10:40:00,EDT,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,0,HABW201006-019,
-82.2196,26.6798,3062132,2020/10/05 00:00:00+00,10:21:00,EDT,0.2,Mondongo Island; W of (Pine Island Sound),26.6798,-82.2196,Karenia brevis,0,HABW201006-020,
-82.221,26.6092,3062133,2020/10/05 00:00:00+00,10:55:00,EDT,0.2,Captiva Pass,26.6092,-82.221,Karenia brevis,0,HABW201006-021,
-82.18463,26.59925,3062134,2020/10/05 00:00:00+00,10:09:00,EDT,0.2,Captiva Rocks; SW of (Pine Island Sound),26.59925,-82.18463,Karenia brevis,0,HABW201006-022,
-82.1963,26.5535,3062135,2020/10/05 00:00:00+00,11:05:00,EDT,0.2,Redfish Pass (Pine Island Sound),26.5535,-82.1963,Karenia brevis,0,HABW201006-023,
-82.170817,26.560417,3062136,2020/10/05 00:00:00+00,11:12:00,EDT,0.2,Redfish Pass; 1.8 mi E of (Pine Island Sound),26.560417,-82.170817,Karenia brevis,0,HABW201006-024,
-82.15667,26.532117,3062137,2020/10/05 00:00:00+00,11:17:00,EDT,0.2,Buck Key; 1.9 mi NE of (Pine Island Sound),26.532117,-82.15667,Karenia brevis,0,HABW201006-025,
-82.1815,26.488,3062138,2020/10/05 00:00:00+00,11:22:00,EDT,0.2,Buck Key; S of (Blind Pass),26.488,-82.1815,Karenia brevis,0,HABW201006-026,
-82.1073,26.4887,3062139,2020/10/05 00:00:00+00,11:35:00,EDT,0.2,York Island; W of (Pine Island Sound),26.4887,-82.1073,Karenia brevis,0,HABW201006-027,
-82.1257,26.538,3062140,2020/10/05 00:00:00+00,11:45:00,EDT,0.2,Regla Island; W of (Pine Island Sound),26.538,-82.1257,Karenia brevis,0,HABW201006-028,
-82.1347,26.5767,3062141,2020/10/05 00:00:00+00,11:50:00,EDT,0.2,Cork Island; W of (Pine Island Sound),26.5767,-82.1347,Karenia brevis,0,HABW201006-029,
-82.1561,26.5902,3062142,2020/10/05 00:00:00+00,10:03:00,EDT,0.2,Hemp Key; S of (Pine Island Sound),26.5902,-82.1561,Karenia brevis,0,HABW201006-030,
-82.1837,26.705,3062143,2020/10/05 00:00:00+00,10:28:00,EDT,0.2,Little Bokeelia Island; N of (Charlotte Harbor),26.705,-82.1837,Karenia brevis,0,HABW201006-031,
-80.136889,25.905889,3062144,2020/10/05 00:00:00+00,,EDT,0.5,Bay Vista Boulevard; S of (Biscayne Bay),25.905889,-80.136889,Karenia brevis,0,HABW201006-032,
-80.156944,25.850806,3062145,2020/10/05 00:00:00+00,,EDT,0.5,Harbor Island (Biscayne Bay),25.850806,-80.156944,Karenia brevis,0,HABW201006-033,
-80.185694,25.785306,3062146,2020/10/05 00:00:00+00,,EDT,0.5,Museum Park Baywalk; E of (Biscayne Bay),25.785306,-80.185694,Karenia brevis,0,HABW201006-034,
-80.185417,25.812611,3062147,2020/10/05 00:00:00+00,,EDT,0.5,Albert Pallot Park (Biscayne Bay),25.812611,-80.185417,Karenia brevis,0,HABW201006-035,
-85.733556,30.212,3062148,2020/10/05 00:00:00+00,10:39:00,CDT,0.5,Shell Point; E of (West Bay),30.212,-85.733556,Karenia brevis,0,HABW201006-036,
-85.493611,30.06075,3062149,2020/10/05 00:00:00+00,11:39:00,CDT,0.5,Richards Bayou; mouth of (East Bay),30.06075,-85.493611,Karenia brevis,0,HABW201006-037,
-81.9532,26.4577,3062153,2020/10/05 00:00:00+00,6:58:00,EDT,0.5,Matanzas Pass (Estero Bay),26.4577,-81.9532,Karenia brevis,0,HABW201006-041,
-81.8655,26.3936,3062466,2020/10/05 00:00:00+00,7:10:00,EDT,0.5,Carl Johnson Park Boat Ramp (Estero Bay),26.3936,-81.8655,Karenia brevis,0,HABW201006-042,
-81.8375,26.3584,3062467,2020/10/05 00:00:00+00,7:22:00,EDT,0.5,Pelican Bay Nature Park Pier (Estero Bay),26.3584,-81.8375,Karenia brevis,0,HABW201006-043,
-81.8832,26.4287,3062468,2020/10/05 00:00:00+00,7:24:00,EDT,0.5,Coon Key; N of (Estero Bay),26.4287,-81.8832,Karenia brevis,0,HABW201006-044,
-81.84,26.43861,3062469,2020/10/05 00:00:00+00,7:45:00,EDT,0.5,Estero River; upstream,26.43861,-81.84,Karenia brevis,0,HABW201006-045,
-82.0953,26.9092,3062470,2020/10/05 00:00:00+00,7:45:00,EDT,0.5,Punta Gorda Boat Ramp (Charlotte Harbor),26.9092,-82.0953,Karenia brevis,0,HABW201006-046,
-82.0611,26.7614,3062471,2020/10/05 00:00:00+00,7:32:00,EDT,0.5,Burnt Store Marina (Charlotte Harbor),26.7614,-82.0611,Karenia brevis,0,HABW201006-047,
-80.802278,28.615731,3062490,2020/10/05 00:00:00+00,8:00:00,EDT,0.5,Harbor Pointe Marina (Indian River),28.615731,-80.802278,Karenia brevis,0,HABW201007-007,
-85.7059,30.1987,3062491,2020/10/05 00:00:00+00,7:44:00,CDT,0.5,Shoreline Circle Boat Ramp (Pretty Bayou),30.1987,-85.7059,Karenia brevis,0,HABW201007-008,
-85.6469,30.2544,3062492,2020/10/05 00:00:00+00,8:05:00,CDT,0.5,Porter Park (North Bay),30.2544,-85.6469,Karenia brevis,0,HABW201007-009,
-86.3365,30.4431,3062493,2020/10/05 00:00:00+00,13:12:00,CDT,0.5,Big Hammock Point; 1.8 mi SE of (Choctawhatchee Bay),30.4431,-86.3365,Karenia brevis,0,HABW201007-010,
-86.2712,30.4571,3062494,2020/10/05 00:00:00+00,13:40:00,CDT,0.5,Basin Bayou; 2.3 mi SW of (Choctawhatchee Bay),30.4571,-86.2712,Karenia brevis,0,HABW201007-011,
-86.183,30.4232,3062495,2020/10/05 00:00:00+00,14:00:00,CDT,0.5,Wheeler Point; 1.7 mi SW of (Choctawhatchee Bay),30.4232,-86.183,Karenia brevis,0,HABW201007-012,
-86.1453,30.4094,3062496,2020/10/05 00:00:00+00,14:15:00,CDT,0.5,Jolly Bay; 1 mi S of (Choctawhatchee Bay),30.4094,-86.1453,Karenia brevis,0,HABW201007-013,
-86.5343,30.4162,3062497,2020/10/05 00:00:00+00,10:00:00,CDT,0.5,Lake Lorraine; 1.7 mi SE of (Choctawhatchee Bay),30.4162,-86.5343,Karenia brevis,0,HABW201007-014,
-86.4253,30.4361,3062498,2020/10/05 00:00:00+00,10:50:00,CDT,0.5,White Point; 1.1 mi S of (Choctawhatchee Bay),30.4361,-86.4253,Karenia brevis,0,HABW201007-015,
-86.4714,30.4436,3062499,2020/10/05 00:00:00+00,10:30:00,CDT,0.5,Buccaroo Point; 1.8 mi SE of (Choctawhatchee Bay),30.4436,-86.4714,Karenia brevis,0,HABW201007-016,
-81.9272,26.4462,3062500,2020/10/05 00:00:00+00,6:52:00,EDT,0.5,Mound House Dock (Estero Bay),26.4462,-81.9272,Karenia brevis,0,HABW201007-023,
-82.7489,28.516317,3062516,2020/10/05 00:00:00+00,19:00:00,EDT,0.5,Centipede Bay; 4.9 mi W of,28.516317,-82.7489,Karenia brevis,0,HABW201008-016,
-82.78085,28.564917,3062517,2020/10/05 00:00:00+00,19:17:00,EDT,0.5,Rock Island; 7.7 mi W of,28.564917,-82.78085,Karenia brevis,0,HABW201008-017,
-82.73455,28.514533,3062518,2020/10/05 00:00:00+00,19:41:00,EDT,0.5,Round Island; 3 mi W of,28.514533,-82.73455,Karenia brevis,0,HABW201008-018,
-82.654267,28.57895,3062519,2020/10/05 00:00:00+00,13:33:00,EDT,0.5,Pine Island; N of,28.57895,-82.654267,Karenia brevis,0,HABW201008-019,
-80.532,28.0164,3062484,2020/10/06 00:00:00+00,7:00:00,EDT,0.5,Ballyshannon Street; E of,28.0164,-80.532,Karenia brevis,0,HABW201007-001,
-80.5387,28.015,3062485,2020/10/06 00:00:00+00,7:25:00,EDT,0.5,Macfarlane Street; W of (Indian River),28.015,-80.5387,Karenia brevis,0,HABW201007-002,
-80.61298,28.35034,3062486,2020/10/06 00:00:00+00,8:30:00,EDT,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW201007-003,
-82.56739,27.29818,3062487,2020/10/06 00:00:00+00,8:55:00,EDT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW201007-004,
-82.5803,27.3225,3062488,2020/10/06 00:00:00+00,9:11:00,EDT,0.5,St. Armands Key; N of (Pansy Bayou),27.3225,-82.5803,Karenia brevis,0,HABW201007-005,
-82.5462,27.3324,3062489,2020/10/06 00:00:00+00,8:29:00,EDT,0.5,Marina Jack (Sarasota Bay),27.3324,-82.5462,Karenia brevis,0,HABW201007-006,
-85.645806,30.258667,3062501,2020/10/06 00:00:00+00,10:16:00,CDT,0.3,Bailey Bridge; E of (North Bay),30.258667,-85.645806,Karenia brevis,0,HABW201008-001,
